,settle_after_call_us,api_us,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw
settle_after_call_us,1.0,-0.04605865402363516,-0.031074168606839193,-0.0396260755447975,0.004289941758564793,-0.04621920836277471,-0.12376851161416522
api_us,-0.04605865402363516,1.0,0.028071183337513697,0.3498312948177538,0.09030819010504287,0.1732333651183513,0.5486292192942417
gpu_util_pct,-0.031074168606839193,0.028071183337513697,1.0,-0.11028254972584862,0.2567332560110464,0.1485776223072822,0.27652102817645674
mem_util_pct,-0.0396260755447975,0.3498312948177538,-0.11028254972584862,1.0,0.004463492523356074,0.08177409506363834,0.36262424959005085
pcie_tx_kbps,0.004289941758564793,0.09030819010504287,0.2567332560110464,0.004463492523356074,1.0,-0.4847425158719327,0.1916147264353244
pcie_rx_kbps,-0.04621920836277471,0.1732333651183513,0.1485776223072822,0.08177409506363834,-0.4847425158719327,1.0,0.29025742936283083
power_mw,-0.12376851161416522,0.5486292192942417,0.27652102817645674,0.36262424959005085,0.1916147264353244,0.29025742936283083,1.0
