ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
15129548267,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3619,23960,20340,10,10,2000,8000,412,99,3,7.72942e+06,6.7215e+06,25448,539534573,ok(locked)
15129868710,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3725,24111,20385,10,10,2000,8000,412,99,3,7.73325e+06,6.75742e+06,25448,539542593,ok(locked)
15130189049,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3704,23918,20202,10,10,2000,8000,412,99,3,7.68658e+06,6.77317e+06,25448,539550622,ok(locked)
15130509751,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3581,23868,20285,10,10,2000,8000,412,99,3,7.75078e+06,6.7214e+06,25448,539558637,ok(locked)
15130830008,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3662,24015,20352,10,10,2000,8000,412,99,3,7.74975e+06,6.74835e+06,25448,539566654,ok(locked)
15131150830,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3486,23740,20252,10,10,2000,8000,412,99,3,7.71352e+06,6.7368e+06,25448,539574671,ok(locked)
15131471205,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3626,23935,20308,10,10,2000,8000,412,99,3,7.73965e+06,6.73633e+06,25448,539582693,ok(locked)
15131791996,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3602,24269,20666,10,10,2000,8000,412,99,3,7.68687e+06,6.78213e+06,25448,539590710,ok(locked)
15132112373,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3738,24101,20361,10,10,2000,8000,412,99,3,7.72822e+06,6.72478e+06,25448,539598719,ok(locked)
15132436585,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7793,27942,20147,10,10,2000,8000,412,99,3,7.7387e+06,6.74605e+06,25448,539606834,ok(locked)
15132759523,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6183,26657,20473,10,10,2000,8000,412,99,3,7.71637e+06,6.7756e+06,25448,539614904,ok(locked)
15133080141,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4054,24296,20240,10,10,2000,8000,412,99,3,7.68665e+06,6.76748e+06,25448,539622918,ok(locked)
15133401619,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4865,25164,20298,10,10,2000,8000,412,99,3,7.73577e+06,6.73953e+06,25448,539630955,ok(locked)
15133724127,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,5630,25944,20312,10,10,2000,8000,412,99,3,7.70582e+06,6.77558e+06,25448,539639015,ok(locked)
15134044931,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4045,24229,20182,10,10,2000,8000,412,99,3,7.73205e+06,6.75872e+06,25448,539647035,ok(locked)
15134367820,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6457,26746,20288,10,10,2000,8000,412,99,3,7.6886e+06,6.77377e+06,25448,539655113,ok(locked)
