ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
12750924795,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7690,35637,27946,10,10,2000,15000,412,100,0,50,66.6667,33219,419099968,ok(locked)
12751189019,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10287,37019,26731,10,10,2000,15000,412,100,0,50,50,33219,419107750,ok(locked)
12751441468,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3304,23630,20325,10,10,2000,15000,412,100,0,50,50,32732,419115169,ok(locked)
12751874292,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3337,24858,21520,10,10,2000,15000,412,100,0,50,50,32732,419127764,ok(locked)
12752137215,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9014,36580,27565,10,10,2000,15000,412,100,0,75,50,33219,419135497,ok(locked)
12752507584,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3217,24291,21073,10,10,2000,15000,412,100,0,75,11850,32732,419146302,ok(locked)
12752784500,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3368,24961,21592,10,10,2000,15000,412,100,0,50,50,32732,419154412,ok(locked)
12753308098,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,5728,26908,21178,10,10,2000,15000,412,100,0,66.6667,33.3333,32732,419169630,ok(locked)
12753833285,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8142,28374,20231,10,10,2000,15000,412,100,0,33.3333,66.6667,32732,419184869,ok(locked)
12754083146,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3209,24519,21310,10,10,2000,15000,412,100,0,50,775,32732,419192188,ok(locked)
12754341037,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,4229,24451,20221,10,10,2000,15000,412,100,0,100,50,32732,419199718,ok(locked)
12754614858,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3215,25749,22533,10,10,2000,15000,412,100,0,50,50,32732,419207684,ok(locked)
12754925802,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3208,23846,20637,10,10,2000,15000,412,100,0,50,75,32732,419216761,ok(locked)
12755247351,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3214,24980,21765,10,10,2000,15000,412,100,0,83.3333,50,32732,419226131,ok(locked)
12755569252,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3282,24799,21516,10,10,2000,15000,412,100,0,66.6667,66.6667,32732,419235492,ok(locked)
12755832589,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10117,37227,27109,10,10,2000,15000,412,100,0,50,75,33219,419243201,ok(locked)
