ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
11499028158,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9279,36816,27536,10,10,2000,8000,412,100,0,50,50,32245,330224774,ok(locked)
11499321562,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3285,24098,20812,10,10,2000,8000,412,100,0,50,75,31758,330233093,ok(locked)
11499657166,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7881,36362,28480,10,10,2000,8000,412,100,0,66.6667,66.6667,32245,330242598,ok(locked)
11500059828,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3333,25554,22220,10,10,2000,8000,412,100,0,50,50,31758,330253947,ok(locked)
11500434641,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3276,25480,22203,10,10,2000,8000,412,100,0,50,50,31758,330264529,ok(locked)
11500792443,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10554,38812,28257,10,10,2000,8000,412,100,0,83.3333,50,32245,330274632,ok(locked)
11501166756,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3268,24097,20827,10,10,2000,8000,412,100,0,50,50,31758,330285203,ok(locked)
11501417881,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3250,23453,20202,10,10,2000,8000,412,100,0,50,50,31758,330292320,ok(locked)
11501711909,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3282,24255,20972,10,10,2000,8000,412,100,0,75,50,31758,330300651,ok(locked)
11501966265,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3327,25902,22573,10,10,2000,8000,412,100,0,75,50,31758,330307858,ok(locked)
11502287728,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3311,24968,21655,10,10,2000,8000,412,100,0,50,66.6667,31758,330316943,ok(locked)
11502548331,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3305,24428,21122,10,10,2000,8000,412,100,0,50,100,31758,330324319,ok(locked)
11503088949,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7045,32777,25731,10,10,2000,8000,412,100,0,50,50,32245,330339520,ok(locked)
11503342812,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3375,24053,20677,10,10,2000,8000,412,100,0,50,50,31758,330346738,ok(locked)
11503594359,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3314,24956,21641,10,10,2000,8000,412,100,0,50,50,31758,330353871,ok(locked)
11503936408,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7659,35137,27477,10,10,2000,8000,412,100,0,50,725,32245,330363554,ok(locked)
11504200720,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8729,36622,27892,10,10,2000,8000,412,100,0,75,100,32245,330371074,ok(locked)
11504524475,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7540,35617,28076,10,10,2000,8000,412,100,0,50,50,32245,330380251,ok(locked)
11504788537,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7958,36038,28078,10,10,2000,8000,412,100,0,75,50,32245,330387772,ok(locked)
11505194116,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8919,38097,29176,10,10,2000,8000,412,100,0,50,75,32245,330399242,ok(locked)
11505536964,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8210,35315,27104,10,10,2000,8000,412,100,0,50,50,32245,330408946,ok(locked)
11505840198,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8172,36193,28020,10,10,2000,8000,412,100,0,200,50,32245,330417558,ok(locked)
11506241375,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,4104,25169,21063,10,10,2000,8000,412,100,0,50,50,31758,330428866,ok(locked)
11506554827,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3469,24380,20910,10,10,2000,8000,412,100,0,75,75,31758,330437742,ok(locked)
11506849539,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3292,24033,20740,10,10,2000,8000,412,100,0,50,725,31758,330446071,ok(locked)
