ts_us,device_id,gpu_name,mode,from_gpu_mhz,from_mem_mhz,to_gpu_mhz,to_mem_mhz,order,api_mem_us,api_gpu_us,api_total_us,settle_total_us,settle_after_calls_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,final_mem_mhz,power_mw,energy_mj,status
3790119213,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86514042,Not Supported
3790119667,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86514042,Not Supported
3790120148,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86514042,Not Supported
3790120655,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86514042,Not Supported
3790121121,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86514042,Not Supported
3790123656,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790124137,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790124644,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790125113,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790125585,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790126199,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790126656,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790127146,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790127613,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790128094,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790128607,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790129063,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790129559,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790130048,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790130505,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790130976,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790131457,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
3790131912,0,"Tesla V100-SXM2-32GB",comm,135,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,51194,86515063,Not Supported
