ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
7746492601,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3456,23515,20058,10,10,2000,8000,412,0,0,0,50,23987,180248753,ok(locked)
7746882348,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3444,23581,20136,10,10,2000,8000,412,0,0,50,675,23987,180257920,ok(locked)
7747199178,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,10478,31114,20635,10,10,2000,8000,412,0,0,50,50,23987,180265374,ok(locked)
7747520015,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,4705,24825,20119,10,10,2000,8000,412,0,0,50,50,23987,180272916,ok(locked)
7747866509,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,10072,30668,20595,10,10,2000,8000,412,0,0,150,50,23987,180281069,ok(locked)
7748312747,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,9278,29429,20150,10,10,2000,8000,412,0,0,50,50,23987,180291560,ok(locked)
7748758720,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,8499,29321,20821,10,10,2000,8000,412,0,0,0,1250,23987,180302043,ok(locked)
7749148208,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3451,23472,20020,10,10,2000,8000,412,0,0,50,50,23987,180311201,ok(locked)
7749487798,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3615,23645,20029,10,10,2000,8000,412,0,0,0,50,23971,180319190,ok(locked)
7749777633,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3595,23659,20063,10,10,2000,8000,412,0,0,50,650,23987,180326008,ok(locked)
7750157597,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3476,23868,20391,10,10,2000,8000,412,0,0,0,50,23987,180334946,ok(locked)
7750487639,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3575,23602,20026,10,10,2000,8000,412,0,0,550,3700,23987,180342708,ok(locked)
7750768760,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3422,23612,20190,10,10,2000,8000,412,0,0,50,50,23987,180349326,ok(locked)
7751108606,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3715,23737,20021,10,10,2000,8000,412,0,0,50,50,23987,180357319,ok(locked)
7751498395,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3516,23675,20157,10,10,2000,8000,412,0,0,50,50,23987,180366483,ok(locked)
7751952324,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3461,23455,19993,10,10,2000,8000,412,0,0,100,50,23987,180377155,ok(locked)
7752271988,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3534,23676,20141,10,10,2000,8000,412,0,0,50,50,23987,180384672,ok(locked)
7752812567,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3467,23462,19994,10,10,2000,8000,412,0,0,0,0,23987,180397387,ok(locked)
7753151913,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3443,23472,20028,10,10,2000,8000,412,0,0,0,50,23987,180405370,ok(locked)
7753511415,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3467,23588,20120,10,10,2000,8000,412,0,0,0,50,23987,180413829,ok(locked)
7753941433,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3489,23744,20254,10,10,2000,8000,412,0,0,100,50,23987,180423940,ok(locked)
7754377685,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,9315,29988,20671,10,10,2000,8000,412,0,0,50,50,23987,180434196,ok(locked)
7754838951,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,4706,24804,20097,10,10,2000,8000,412,0,0,0,50,23987,180445036,ok(locked)
7755165653,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,10975,31020,20044,10,10,2000,8000,412,0,0,50,50,23987,180452721,ok(locked)
