ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
14099488970,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6140,26352,20211,10,10,2000,8000,412,3,0,256050,224067,23987,507799932,ok(locked)
14099815856,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,10420,30481,20060,10,10,2000,8000,412,3,0,234850,224100,24474,507807637,ok(locked)
14100135367,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3471,23637,20165,10,10,2000,8000,412,3,0,234717,206050,23987,507815166,ok(locked)
14100459640,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8187,28381,20193,10,10,2000,8000,412,3,0,234717,225967,23987,507822807,ok(locked)
14100782858,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7553,27573,20018,10,10,2000,8000,412,3,0,256050,224100,23987,507830424,ok(locked)
14101106363,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7754,27760,20005,10,10,2000,8000,412,3,0,235483,214767,23987,507838057,ok(locked)
14101430997,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8112,28169,20056,10,10,2000,8000,412,3,0,256050,224100,23987,507845700,ok(locked)
14101750858,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3929,24233,20303,10,10,2000,8000,412,3,0,256050,205800,24474,507853238,ok(locked)
14102076508,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9346,29901,20554,10,10,2000,8000,412,3,0,256033,205383,23987,507860903,ok(locked)
14102396659,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4227,24299,20071,10,10,2000,8000,412,3,0,256050,205417,23987,507868438,ok(locked)
14102722667,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,10012,30426,20413,10,10,2000,8000,412,3,0,234683,224083,23987,507876122,ok(locked)
14103045991,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7577,27594,20016,10,10,2000,8000,412,3,0,256050,205400,24474,507883744,ok(locked)
14103368508,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6933,26950,20016,10,10,2000,8000,412,3,0,234700,224050,23987,507891337,ok(locked)
14103690934,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6684,26751,20065,10,10,2000,8000,412,3,0,234700,205417,23987,507898924,ok(locked)
14104014786,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7938,27956,20017,10,10,2000,8000,412,3,0,256017,224100,23987,507906545,ok(locked)
14104338134,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7625,27645,20019,10,10,2000,8000,412,3,0,254100,205433,23987,507914154,ok(locked)
14104658974,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4882,25147,20264,10,10,2000,8000,412,3,0,256050,224067,23987,507921704,ok(locked)
14104983653,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8793,28868,20074,10,10,2000,8000,412,3,0,255767,224100,23987,507929355,ok(locked)
14105303341,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3830,23955,20124,10,10,2000,8000,412,3,0,256050,213133,23987,507936887,ok(locked)
14105627466,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8024,28184,20158,10,10,2000,8000,412,3,0,256033,205433,23987,507944516,ok(locked)
